m_max,r_max,sampleweight
0.022283288417384,67.6803721184842,0.000174097585125814
0.080531189783942,66.4968483580742,4.42709305233437e-05
0.0559039711998776,42.9230690666009,0.00010032435921628
0.0951275790459477,31.0647765966132,1.10484347762357e-05
0.0636002881266177,67.7152788673993,8.28069546186527e-05
0.0350725455791689,57.948654894717,0.000147738273484218
0.0179262995440513,11.2675867485814,0.000163032052672311
0.0299100044299848,19.1805808618665,0.000159535749041039
0.0488171439850703,55.612844962161,0.000116454518722048
0.0925158846355043,69.4248166435864,1.69928505414108e-05
0.0655137606570497,5.52736389217898,0.000116908361933251
0.0675802268297412,34.6455565514043,7.3748310438585e-05
0.079209853450302,28.6770772456657,4.7278392844119e-05
0.0437509310618043,31.7990546196234,0.000127985605916006
0.056001561677549,38.9932720188517,0.000100102235842396
0.0624328585388139,52.8134692215826,8.54641134419527e-05
0.0111529410700314,60.2569297398441,0.000148764065254993
0.0829843613877893,49.8580550937913,3.86873247621649e-05
0.0578701216867194,8.34411162417382,0.000104952317653072
0.0151950939674862,14.0428853826597,0.000157597543001511
0.0662615420063958,27.5398705829866,7.67497377196048e-05
0.0155477758287452,17.5593533331994,0.000158690270633389
0.0329442288191058,64.7774812509306,0.000152582484832689
0.0960417375690304,14.3082107591908,1.10798371962736e-05
0.0990130237350241,47.6287553505972,2.2048661825651e-06
0.0205158403120004,6.91969198873267,0.000163160004662727
0.0704113155440428,38.2462657033466,6.73045364968064e-05
0.0196652642241679,54.8681601253338,0.00016813876229205
0.0143523364141583,39.7380705119576,0.000156046133190126
0.0697501468099654,66.9568626116961,6.8809406986468e-05
0.0251571056852117,57.81104268739,0.000170306571286824
0.035179447743576,32.4386583548039,0.00014749495600079
0.0559765118150972,31.4977285487112,0.000100159251240782
0.0859811118594371,8.96514407475479,4.32594930881239e-05
0.0984118282725103,54.509936994873,3.57323292984914e-06
0.0601978240371682,49.8498234129511,9.05512225134301e-05
0.0982267509680241,35.7296208373737,3.99448299730133e-06
0.0644461989100091,18.1882019306067,8.10865498457212e-05
0.0237711654347368,5.06011291174218,0.000161278155552307
0.0834698035847396,38.0059318139683,3.75824212799299e-05
0.0103108654264361,27.5138479715679,0.000146847436835052
0.0465058954781853,33.7946424575057,0.000121715096685008
0.0353995781880803,10.3049205197021,0.000150090394766576
0.065624403078109,20.4285081266426,7.82370715643237e-05
0.0767100828234106,55.9266127785668,5.29680615375144e-05
0.0319400328141637,13.6596874124371,0.000155742365875858
0.0781178981857374,54.9626083113253,4.97637663486103e-05
0.0300878596352413,24.6451972913928,0.000159083799052235
0.0731844351207838,54.704505027039,6.09927047354876e-05
0.0588446126459167,44.7240408672951,9.3631234897576e-05
0.0917320210579783,64.7616649279371,1.87769838570698e-05
0.0250175723317079,33.605862299446,0.00017062415984658
0.0631387939909473,23.402893061284,8.38573504860425e-05
0.0478091639070772,58.98483632016,0.000118748758294122
0.0267394042341039,61.2210150831379,0.000166705139051246
0.0877709260885604,13.4633576020133,3.03463580930628e-05
0.0285785697051324,43.6743930494413,0.000162519058100492
0.0397453323355876,11.7805513588246,0.000139280662886932
0.0342049784515984,16.2443728442304,0.000150021830725976
0.0591290173050948,65.9776415664237,9.29839081916079e-05
0.0543889189418405,25.4691105883103,0.0001037727337626
0.0322531571425498,28.8135630451143,0.000154155416701195
0.0699989740829915,12.1034015226178,7.16949904739727e-05
0.0968886649934575,21.3702535792254,7.04006877891788e-06
0.0523211449198425,35.2740813570563,0.000108479145219482
0.0191657504043542,64.7276441229042,0.000167001830722434
