Homophily,Strong Force,Weak Force,Evidence,Pol-Opinion,Status-Quo Bias,Pol Int Feedback,Biased Assimilation,Shifting Baselines,sampleweight
0.681382413211065,0.116775536909699,0.0387436212269948,0.188476290623657,0.00496330180205405,15.8067967391107,-5.81001705784157,0.791097657056525,1,5.70848676288657e-05
0.760605251958189,0.781652347184718,0.704541695195796,0.228678695554845,0.00465532321832143,2.97062481474131,0.740391458163006,0.748892671661452,1,2.00477458502706e-05
0.771544566688835,0.100818151142448,0.0686862659631473,0.202616392378695,0.00363126933109015,19.6530434479937,-15.4590773365077,0.484866905491799,1,5.87024871696541e-05
0.405326614240113,0.769444583682343,0.392467335814686,0.267396445549093,0.00409814761253074,16.6290628423449,-8.665981631834,0.538439641240984,1,1.24905377985397e-05
0.901717774065021,0.30559661029838,0.119769473695504,0.212047208868898,0.000746378171024844,25.6981862429529,-22.4881969294625,0.0846444007474929,1,4.84264745004454e-05
0.81378506876278,0.187650381121784,0.17840715291531,0.141748269461095,0.00130455824779347,23.9219978144392,15.0201741769504,0.423698994796723,0,6.53241079393088e-05
0.798524861155304,0.127572480589151,0.0817646586687665,0.114032340282574,0.0039801399409771,7.62589216255583,6.01235631234848,0.583383224904537,1,5.76465182308566e-05
0.536769345274636,0.66327250469476,0.59385517205654,0.106890313653275,0.00427393430261873,29.4277166645043,29.4014992264516,0.548090446274728,1,2.86386590771811e-05
0.818911607441167,0.740408778190613,0.635606674176845,0.0988222825108096,0.00235070525086485,29.071469376795,21.3565703600994,0.126063445815817,1,4.13620507265315e-05
0.913373610624184,0.261576008517295,0.124984482121607,0.267762257019058,0.00439484748872928,21.3083850191906,13.2214899835413,0.305974869988859,1,4.58015146653895e-05
0.66538390513,0.423922711750492,0.0811548430315743,0.104650732548907,0.00252842503017746,20.3028254881501,-14.3869618423413,0.180606608744711,1,6.46310624294687e-05
0.712764557108178,0.515134047018364,0.354682495874341,0.0300147606991231,0.00381996691110544,26.6227365166415,3.01000356834171,0.115142895141616,1,5.64276542171974e-05
0.631849154714888,0.325564778177068,0.128796042738977,0.163950685970485,0.00460341947269626,17.2105487547815,2.5247501704858,0.0433185664005578,0,2.98405424514683e-05
0.801795040448658,0.356268437579274,0.261477993076961,0.295578878349625,0.000541447201976553,25.0474636300933,-13.4957577063149,0.683489618822932,1,4.44441713649646e-05
0.737133979626306,0.517576817655936,0.245917204976236,0.151614311733283,0.00294967883965001,3.60940005234443,2.58765298995291,0.456738748122007,1,5.931432605276e-05
0.646277300849957,0.999035774730146,0.191390239993833,0.164899548492394,0.00125290688476525,23.2399751788471,-2.2637855378537,0.26206047879532,0,8.0680062206165e-06
0.680712910311611,0.94456152128987,0.0223100697419636,0.125151886674576,0.00096580627723597,3.95484155393206,-2.03379800574204,0.891035803593695,1,2.26107151442531e-05
0.824073012745755,0.756626957561821,0.0211505583397136,0.197081012371928,0.00194074966479093,18.8499974622391,-16.2031505298991,0.514077878557146,1,6.76949001084966e-05
0.75943107664113,0.529680405976251,0.471922615044068,0.0614149720408022,0.00302565356134437,7.04846419463866,-2.03060676014006,0.677608695579693,1,4.71848365124083e-05
0.854635240622812,0.116989596979693,0.00257763134264529,0.204926221235655,0.000371329830959439,28.0303684647661,-21.6843527198817,0.487222589086741,1,5.77704063032601e-05
0.838050895413046,0.548509753542021,0.145177633415846,0.294253242644481,0.00425373702426441,25.0448922456708,-9.29380482532884,0.718293129233643,0,3.31498713324737e-05
0.884069137467123,0.385813004570082,0.102004449341713,0.247445356613025,0.00435707727679983,4.93816900928505,3.74371539877212,0.947659828234464,1,6.13265867268815e-05
0.553014864280332,0.511322586098686,0.294378118459427,0.146380477258936,0.000407375176437199,10.3011840048712,5.06757084495364,0.767705890350044,0,2.65459285703304e-05
0.897027511562477,0.449318739818409,0.0213457339718689,0.067308178707026,0.00386013023206033,28.3936122802552,-0.691898379666977,0.565204254817218,1,5.81893446213227e-05
0.757626142425888,0.658898297697306,0.0944971961909409,0.0499621620867401,0.00235425118124113,18.8610696385149,-11.18420981581,0.352439591661096,1,6.17422294861115e-05
0.654186148065522,0.839034494012594,0.741735187970965,0.159378086426295,0.000719143587630242,11.2466406964231,-10.4004088522759,0.315639296313748,1,3.03646311608791e-05
0.816223447691488,0.968004161724821,0.0144023996797399,0.0576596984406933,0.0033400522870943,28.9012375336606,-22.3902161748563,0.768367533804849,1,6.07865828215595e-05
0.781737093653136,0.253371349768713,0.216877766844981,0.29032749182079,0.00193684060010128,12.5613995015156,0.242027910270771,0.306196518242359,1,6.72675346643493e-05
0.672630864681914,0.398714551469311,0.14764756071551,0.288313793507405,0.00436301156994887,4.46403872058727,1.67024487221526,0.212982217781246,1,3.35278263307594e-05
0.887963614980623,0.53593443473801,0.476936180932854,0.00600467529147863,0.00277075574733317,20.9152745211031,-19.2121882110301,0.484738455619663,0,5.44476050890043e-05
0.843952761751991,0.579159345943481,0.452797752720273,0.00670714729931206,0.000439128892030567,25.294606867712,5.85196791254876,0.905198187101632,1,5.36204020677092e-05
0.7063628825884,0.378085929667577,0.295094874988605,0.0808869213564321,0.00215610597631894,16.7780599675607,-4.47947892766761,0.644925409695134,1,5.87268246991524e-05
0.911084879771438,0.912670881487429,0.868747192006213,0.113414302398451,0.00375297271762975,21.5380864639301,-2.43456633758269,0.330282833660021,1,4.79040828821578e-05
0.821159861671803,0.968370904913172,0.411464133933833,0.272771961498074,0.000924604869214818,7.72816941211931,6.95408910369611,0.404271976556629,1,4.90201534677031e-05
0.774654511193214,0.369090399704874,0.281797957190045,0.0463989779585972,0.00154640540131368,1.02956870617345,0.989855176803372,0.476152308518067,0,3.93470991901182e-05
0.804871037099822,0.867574862437323,0.623667775917758,0.0145301742944866,0.0020173250627704,8.42341250902973,1.66570843688685,0.974488435545936,1,3.78287474958446e-05
0.421696563969835,0.833648237865418,0.016831444547611,0.106603821530007,0.0015307770203799,29.9915676338133,6.20094626224739,0.937978613190353,1,2.35243974203583e-05
0.549780869219511,0.235665943706408,0.220180376193089,0.191634725569747,0.00302187980269082,8.24742442253046,-5.42976750864668,0.188827297417447,1,5.01688306802636e-05
0.645394112655482,0.76370794698596,0.127101397349257,0.157775189448148,0.00252584745408967,14.7611782881431,10.1677258616584,0.0443605971522629,1,3.24712752054811e-05
0.94412797318746,0.120051973732188,0.105096669635483,0.184584389906377,0.00107548486208543,26.353672265308,-10.8690524039194,0.251671311212704,1,6.6524924894766e-05
0.714060526706999,0.722248333971947,0.339248569109306,0.297449209028855,0.00305901899118908,15.969200305175,-13.4167544210382,0.539196114055812,0,2.36127898616453e-05
0.710318773390776,0.610968513181433,0.0684869088059657,0.118727215868421,0.00149576077936217,15.3490652278997,-2.68723851913052,0.736790098017082,1,7.0289198406133e-05
0.75645629292828,0.201047438662499,0.178981631625529,0.208759679831564,0.00182787532918155,12.2447709515691,3.86616712759464,0.844553024275228,1,6.88843431915835e-05
0.567149918155392,0.0324559176806361,0.0277934273088792,0.176681277807802,0.00343608897645027,25.7108147284016,-24.3496728745581,0.81467197695747,0,6.46843024590909e-05
0.736921463319822,0.817441750084981,0.560187598914644,0.0961248327512294,0.00310302646481432,10.7444709483534,1.56469582681967,0.00136423064395785,1,2.7951342289136e-05
0.63976111592589,0.636521545704454,0.126786739497898,0.124932579137385,0.00335356960422359,20.4347191203851,4.54557238523989,0.104511224897578,1,6.48076801917551e-05
0.965639209208013,0.567951492965221,0.183642033115318,0.20447239279747,0.00279615165782161,9.47978200693615,-6.52726860434209,0.326617940794677,1,5.82905521490267e-05
0.749397219143988,0.967843029182404,0.0412656369138804,0.134573031147011,0.00317149746231735,25.3225361127406,16.2879799548256,0.826257043285295,1,3.32519200249124e-05
