"Time","Temperature"
258,0.000109785611197167
259,0.0338265971181173
260,0.0503998349143135
261,-0.0467603850560636
262,-0.0135225781637082
263,0.00819109225997788
264,0.034319820731038
265,0.0125545938543787
266,-0.0448729253969988
267,0.0282936843077561
268,-0.0140386146126488
269,-0.0112861744685812
270,-0.00241280842823077
271,-0.0242391388541849
272,-0.0979734145649108
273,-0.0619900476569351
274,-0.0270410004291627
275,-0.0874518696267658
276,-0.0372695259934548
277,-0.00182679629661562
278,0.00033181988711419
279,-0.0120121343329831
280,0.0138248540678575
281,-0.00920114553661686
282,0.00221828254259062
283,0.0421004506169805
284,-0.0194595071937441
285,0.0406544966266702
286,-0.0218854155587174
287,-0.0153672335757557
288,-0.028670273101913
289,-0.0331386364124323
290,-0.0303728805748779
291,-0.0710176843469641
292,-0.0121606578335243
293,0.00431450948293429
294,-0.0696862728987367
295,-0.105022185735848
296,-0.00350575141794778
297,-0.0371517747804168
298,-0.00255302587007876
299,-0.0487103282233485
300,-0.0215538044109351
301,-0.00581628383157647
302,-0.00810076035243538
303,0.0204317234749477
304,-0.0127552795748131
305,0.0291686684388766
306,-0.0171083413471861
307,0.00370084180926677
308,-0.0328540575346771
309,0.00175983928320298
310,-0.00933596893239744
311,0.0361472157557277
312,0.00153298866490722
313,-0.0134919965451675
314,0.00221731837169687
315,0.0548916913278749
316,0.0230641085605819
317,0.0797770286462439
318,0.0346076011647588
319,0.0410861424255863
320,0.0197741194577987
321,-0.0467743170012493
322,-0.101754519111908
323,-0.068130641719386
324,-0.00480386592595564
325,0.0125606772675267
326,-0.00642455566583648
327,-0.0330521385341562
328,0.014841089905873
329,-0.00764337560367971
330,-0.0133660196066875
331,-0.00246849235704074
332,0.0636451517570694
333,0.0496876282514661
334,-0.00743062613380365
335,0.0211164317951398
336,-0.050872487285828
337,0.0153807830369222
338,0.0128249675511708
339,0.012959218838751
340,-0.045949083812865
341,-0.0467453406253468
342,-0.0333451724643785
343,-0.0698359350753543
344,-0.0343500222221679
345,-0.0653060238900227
346,-0.0798762320235972
347,-0.0243562324051327
348,-0.0393557158634758
349,0.0451761624008544
350,0.00969583081983068
351,-0.0296304262261464
352,-0.0239775534192254
353,-0.020217259825613
354,0.0214367010308799
355,-0.0611895338211847
356,-0.0363608688193099
357,-0.0314738379959909
358,-0.073470590425972
359,-0.00336698636596325
360,-0.0518526004180871
361,-0.0424826763969496
362,-0.0110982874521967
363,-0.0658679784082509
364,-0.0280966389968907
365,-0.0415126244831168
366,-0.0241171554654094
367,-0.0400700207486014
368,-0.0421248659734433
369,-0.0291646228030254
370,-0.0965145119784935
371,-0.0316262819537617
372,-0.0659937325732507
373,-0.0789501790628315
374,-0.103232685777563
375,-0.062936781275899
376,-0.0241427545077689
377,-0.053488868033729
378,-0.0226899293864937
379,-0.0565140386372116
380,-0.0524146872528835
381,-0.00559624862243388
382,-0.0382710723660231
383,-0.00232181869528697
384,-0.0288816252270356
385,-0.0136927712295273
386,-0.020894346503757
387,0.0758349782891517
388,-0.0503039309696395
389,0.000987434910278857
390,-0.0128932997359589
391,-0.037511181634243
392,-0.0108866120145061
393,-0.0893669347525928
394,-0.0564169437766018
395,-0.0529795330590515
396,-0.0955601080495669
397,-0.0482888993941355
398,-0.0814489808015032
399,-0.0131077825394538
400,0.00181719477044292
401,-0.0875016115476355
402,0.0200473385276168
403,-0.0278484935796124
404,-0.0292894097413762
405,-0.0231734909624923
406,0.000903523211198277
407,0.0709522662157946
408,0.0367036752917946
409,0.0871187104341126
410,0.063036512684404
411,0.0571836042400063
412,0.0142494012253885
413,0.0584973982023609
414,0.0135118446613715
415,-0.051486969752778
416,0.0455837383396263
417,-0.0492273544526814
418,0.0065644612683405
419,0.0167735299156111
420,-0.000476059550143571
421,0.0221578697881666
422,-0.0181419829419719
423,0.00138350678600771
424,0.00786336909491807
425,0.111122330395873
426,0.0913173092922895
427,-0.0245980699632873
428,0.026736674464721
429,0.0322520238313341
430,0.0645366846667558
431,0.0999164144996535
432,0.00652939702998255
433,0.0268641968721643
434,0.0265716097983156
435,0.0386465864644606
436,-0.0044369953525298
437,-0.00716119374569935
438,0.013627025748816
439,0.0382620883079822
440,-0.0599497788438449
441,-0.0289819762567174
442,0.0467093173048595
443,0.0481181391781539
444,0.051410887550654
445,0.0620279454249301
446,0.0710431131975867
447,0.0806551891118425
448,-0.0425549821507321
449,-0.00653333294866901
450,-0.0753469463916638
451,0.00468137226989085
452,0.0502622151076571
453,0.0664018371886394
454,0.0485463834318109
455,0.0279702743742461
456,0.0128518409416474
457,0.0334192546779931
458,0.0308468844222087
459,0.0302486929178741
460,-0.0129747693810472
461,-0.0273351415476619
462,0.019715117590956
463,-0.047816274335459
464,0.00582202711518772
465,-0.0644482521256246
466,-0.0305120603914285
467,-0.0593264103742211
468,-0.0722001592955043
469,-0.053038734705815
470,-0.0312365088121748
471,-0.0264450650785105
472,-0.07783576276934
473,0.00909942048299078
474,-0.102743828080733
475,-0.0807721026069992
476,-0.0655985698402141
477,-0.0794957013838202
478,-0.00683267914836926
479,-0.00237946042694443
480,0.00784333625858938
481,0.0701648561173011
482,-0.0614198800447894
483,0.025204407625087
484,0.0532219176568939
485,-0.0339130748561001
486,-0.00511358477879147
487,0.0116590096760927
488,0.0150310141627025
489,-0.0188881307147344
490,0.0200567392709526
491,-0.0437766220842911
492,-0.00770941034094841
493,0.0125304231830433
494,0.0521208926031245
495,0.121229875786655
496,0.0475502934173785
497,0.102597641467459
498,0.0564176165778017
499,0.0966403479103768
500,0.113587572099319
501,0.0628752221514716
502,0.132434422437941
503,0.102860235338651
504,0.066630769689825
505,0.0532911568005399
506,0.052169511403441
507,-0.0274235413855073
508,0.0629491482310084
509,0.0362847560199999
510,0.00771149947553889
511,0.0244492819767274
512,-0.0275146641779163
513,-0.0512054013559749
514,0.0230023151072592
515,-0.0420294932171092
516,-0.0335395101080723
517,0.00423724886441068
518,-0.03762841756652
519,0.050512656442238
520,0.0240223574484565
521,-0.00563444462858595
522,0.0158096645863171
523,-0.00853532347312786
524,0.0391713660385766
525,0.0170044242310371
526,0.0709576785741498
527,-0.0259321782608458
528,-0.029839958908629
529,-0.0933092928611325
530,-0.0226174310082741
531,-0.11342394825513
532,-0.129295043096086
533,-0.0352669474682859
534,-0.0295931786780505
535,0.0234965216653391
536,0.025700807212484
537,-0.232166209684641
538,-0.069772138832959
539,-0.0665415289293373
540,-0.085631923759217
541,-0.100786797754304
542,-0.138805343631234
543,-0.231484673860721
544,-0.201173507736031
545,-0.15602963195965
546,-0.184187803390464
547,-0.135321909351384
548,-0.127696383948885
549,-0.0228398337542564
550,-0.0743613841076833
551,-0.0816996693170103
552,-0.0633461631413143
553,-0.0295994454350895
554,0.0121514878499659
555,-0.0609310438867991
556,-0.0148680511572756
557,0.0432213804441302
558,0.0709153890419837
559,0.035900279772136
560,0.018517499065762
561,-0.00711116888158821
562,0.022145703014335
563,-0.0142858561616288
564,-0.0155597630929451
565,-0.05063227145661
566,-0.127944162465542
567,-0.0289348433085313
568,0.017222908815445
569,0.0382545397725516
570,-0.0820519327413737
571,-0.0160502433327486
572,0.0761128602549917
573,0.0632712150510519
574,0.0104653964956018
575,-0.0174449702009458
576,-0.0119217043885304
577,-0.062457442883243
578,-0.00616292634232889
579,-0.0363943477817822
580,-0.0345924938716524
581,-0.0716837596922082
582,-0.00157325682384463
583,-0.0276584479786081
584,0.0226879541181385
585,-0.00888659838326382
586,0.0189084480373116
587,0.12397693082595
588,0.000178652664904054
589,0.0201937193812078
590,-0.0131509137303293
591,0.103807826192148
592,-0.0359933404624419
593,0.102240124491645
594,0.0845711734420851
595,0.110326397133473
596,0.0463310070814752
597,-0.0613778613370227
598,0.060602430986054
599,0.0751644226650236
600,0.0289379957984636
601,0.019024625527487
602,-0.0222074370491418
603,0.0629263851446923
604,-0.0401475060281177
605,0.108798210001552
606,0.0888001676465046
607,0.000551019458138757
608,0.0416344723690188
609,-0.0761556440342473
610,-0.0156906270518343
611,-0.0388209380068348
612,0.00543666968487041
613,0.0200252443043361
614,0.0199006448255796
615,0.0571016286551652
616,0.00874514125772641
617,0.0306180477549262
618,-0.039818711711488
619,0.030761368768849
620,0.0899329009240713
621,0.0322399846613768
622,0.0948938029360835
623,0.0903948761256483
624,0.126987550830557
625,0.0638900414211177
626,0.0392552069286104
627,0.0151281991700516
628,-0.100123541237705
629,-0.030175832998689
630,0.0689795161840112
631,-0.00782504022837427
632,-0.0168108850403933
633,-0.0540657250486508
634,-0.0220950611329639
635,0.00408867551903407
636,0.0633905595184237
637,0.0799353374493856
638,0.0315873104301192
639,0.00249496024323758
640,-0.00173974699052729
641,-0.0237932179262213
642,0.0299458810662397
643,0.00802326213091131
644,-0.0311887784783171
645,-0.0705650603336609
646,-0.0129040392458253
647,0.00360937789633099
648,-0.0586649802815064
649,-0.0843682127459939
650,0.0132087442615454
651,0.0275708307491687
652,-0.042208873195887
653,0.128492880503791
654,0.00771628169033307
655,0.0333932913902214
656,0.037807603649876
657,0.0926793591678883
658,0.0505919031332064
659,-0.0250560381830454
660,0.0183452527934701
661,-0.0766219871225486
662,-0.00107619772653261
663,-0.034007037733187
664,-0.0299731472461535
665,-0.115188706192988
666,0.047453764829749
667,0.0576490595529624
668,0.0804300044794687
669,0.0129128139425155
670,-0.00802675916476953
671,0.0561245291796683
672,0.121950946829968
673,0.099484884639532
674,0.128107699435319
675,0.107614544872975
676,0.0603390702594239
677,0.044850993750978
678,0.00139776884800574
679,0.0386710881694505
680,0.0913187132873701
681,0.123097402413658
682,0.0282633973666506
683,-0.0175938614401773
684,-0.0381888910137808
685,-0.0621704893373316
686,-0.0110443295209703
687,0.0218213386314099
688,-0.0430466826700857
689,-0.026605862575247
690,-0.00219139860721958
691,-0.1516860149287
692,-0.0709252332833979
693,-0.13518527621363
694,-0.111377472095989
695,-0.116879296792508
696,-0.0946265398957401
697,-0.145388990707378
698,-0.0990620111006529
699,-0.0993487675918101
700,-0.132064478709124
701,-0.0516767458655648
702,-0.0389975851103532
703,-0.0465151630668271
704,-0.00320728536879755
705,0.0254108863690705
706,0.0685970455418356
707,-0.0768511190698151
708,-0.0847676815434017
709,0.0769069308118188
710,-0.0112060903599185
711,0.032551169385133
712,0.0478425175685209
713,0.00907283443775184
714,0.0124164246605933
715,0.0377773762517022
716,0.0375719023140953
717,0.00242792401545449
718,0.011020612977362
719,0.025744306017882
720,-0.00471795609726056
721,-0.0523784765399708
722,0.0210758937920565
723,-0.0347005731019213
724,0.00583785306536343
725,0.0458370858128958
726,0.0628948906236507
727,0.0419181365455297
728,0.0427515171167819
729,0.0674280236815873
730,0.0263458708966765
731,0.0683315332686448
732,0.0557680333525804
733,0.042268582396848
734,-0.0776689558625734
735,-0.0145811913433945
736,0.030002031299376
737,-0.0261346176836089
738,0.0385117815204214
739,-0.0208205000878037
740,0.0223024037474397
741,-0.0342575158937277
742,0.064159286975622
743,0.112393583594844
744,-0.0782551608987219
745,0.037083657469905
746,0.0312756155008458
747,0.0266939593037092
748,0.0327809980757392
749,-0.0266160337046455
750,-0.0120096778065265
751,0.0289275001088664
752,-0.0330431321232741
753,-0.0289135125605482
754,0.0567149388787459
755,-0.00507116882561182
756,0.072669911660133
757,0.0515880107704009
758,-0.00563377508347205
759,0.0826808033187027
760,0.116087867742685
761,0.0296782105059764
762,-0.000432436335983497
763,0.0703482795949218
764,0.0624873287771825
765,0.173118756863265
766,0.0931052819577952
767,0.0508904777459476
768,-0.000341989247783591
769,0.073224404578681
770,0.0634136387707043
771,0.0699711912390855
772,0.133632310113133
773,0.0732280206528535
774,0.0557830354360866
775,0.0861449995495516
776,0.103238428607935
777,0.0679133627081855
778,0.00362918844161084
779,0.0705321759430478
780,0.0271691478966278
781,0.0165266941458363
782,-0.0033211805403108
783,0.0745134858725444
784,0.0578975048986969
785,0.0478116567743691
786,0.0819536224354073
787,0.0838300223184699
788,0.0659919225207261
789,-0.0340767311388485
790,0.0120435268674091
791,0.0418785672562956
792,0.0104319366569732
793,0.0485537546486813
794,0.0081350835147036
795,0.0516741674201383
796,0.0157846776949257
797,0.0445326710930554
798,0.00915787175646527
799,0.0482414448010507
800,0.00636427041649198
801,-0.0675626178933816
802,-0.0449083400700761
803,-0.00305951142133119
804,-0.0512467501321396
805,-0.0115094272932277
806,-0.0193527204295951
807,-0.0398824723738304
808,-0.0354973272775144
809,-0.00571848972212759
810,-0.116843539793234
811,-0.109071430360906
812,-0.0381270016931737
813,-0.0398789851865161
814,-0.00934065979106339
815,-0.00250787591089335
816,-0.0347640223171458
817,-0.0118010011771383
818,-0.0175247889489778
819,-0.081050457023991
820,0.0295126401015981
821,-0.0558411922699782
822,0.0237454289348389
823,0.0688792728849735
824,-0.0550957544930471
825,-0.0918963051172875
826,-0.0268509335557541
827,0.0093403289479229
828,-0.0217075619558396
829,0.017046712337228
830,-0.0353556155529267
831,-0.0401775450889258
832,-0.0347077269536386
833,0.0750217157346854
834,0.0460580139967612
835,0.0758031806478294
836,-0.0439571482964444
837,-0.0105748284038984
838,-0.0234448193912011
839,0.0205891339870273
840,-0.0307938702375623
841,-0.0242836544475819
842,0.00937464935750876
843,0.0872366704355355
844,0.0718906386367057
845,0.0414968580199246
846,0.144665741358605
847,0.0358103460957987
848,-0.0735365030736621
849,-0.0160547387100138
850,0.0100975285252189
851,0.120078697344837
852,-0.0129509761012309
853,-0.0925843105669993
854,0.0460903453792491
855,-0.0373846681158678
856,-0.0218897163456668
857,0.0574862125387366
858,0.00343619382443446
859,-0.0213059291318922
860,0.00272356828080459
861,-0.0318129484380089
862,-0.0769500785198295
863,-0.044719013016895
864,-0.0194502897419006
865,0.021090882588382
866,-0.0699760661133525
867,0.00620918039573776
868,-0.0434815302297597
869,-0.057875022494105
870,0.0433127413252972
871,-0.000706621271233678
872,0.00103952066966767
873,0.0890038715826372
874,0.121816432015006
875,0.0410407418525685
876,0.194892103510291
877,0.101095721858758
878,-0.0310576611164785
879,0.113942517548619
880,0.135548685906528
881,0.0677822797038412
882,0.0626487101757392
883,0.0574995528239299
884,-0.00905830442375404
885,-0.0484043208216717
886,0.096436666988196
887,0.0316470896757426
888,0.152769959980347
889,-0.00301884504483173
890,0.0399141504922863
891,0.0535771931355778
892,0.0518308950880116
893,0.0956924723477633
894,-0.000495082778563799
895,0.0718478477520965
896,0.0557008542857877
897,0.0233812158170191
898,0.0443419682506101
899,0.0192611646914132
900,0.00680682544130991
901,-0.0545761856925072
902,-0.0543028226268848
903,-0.103162717672172
904,-0.159887656978285
905,-0.094703826619298
906,-0.106040208842864
907,-0.103391694342663
908,-0.0644771208394697
909,0.00730610722107409
910,-0.0587700485324335
911,-0.0271357474530033
912,-0.0227072543617084
913,-0.0119737682813587
914,-0.0354678049026797
915,-0.0264653428297502
916,0.13914862408587
917,0.0149744850393365
918,-0.0257379301186951
919,-0.0314765590768793
920,0.00902006285774527
921,0.0190860283396375
922,-0.00279055120947114
923,0.00683531405557595
924,-0.0341898299300457
925,-0.0259468177146933
926,0.022686449632001
927,0.14096164546872
928,0.0731256871416739
929,-0.00111133618394091
930,0.0462609555467617
931,0.0799480159415594
932,0.00412345475624706
933,0.0148079924411916
934,-0.0172424321676293
935,-0.0476318537391571
936,-0.0857199738259156
937,0.0304121672499094
938,0.0188324268838625
939,-0.0491911519598283
940,-0.0909259837410346
941,-0.201274384708324
942,-0.138662292437481
943,-0.176127868585687
944,-0.147251670324678
945,-0.136177318191655
946,0.000815647704275051
947,0.0464230432439032
948,-0.0577466803785037
949,0.00758572042094088
950,-0.0146184494112124
951,-0.12403188473442
952,-0.101405613485651
953,-0.137235492226254
954,-0.0583859919694821
955,-0.109343088234376
956,-0.0420431928831285
957,-0.0500552692160341
958,-0.0914727313405531
959,-0.156033202870443
960,-0.0474011589321303
961,-0.0728743257358484
962,-0.0196049301025184
963,0.0380110245100756
964,0.123426708573335
965,0.0500811064075955
966,0.066399826377837
967,0.0525372884642413
968,-0.0221112885316829
969,0.059667432361397
970,-0.0371795718705795
971,-0.0034952253195909
972,-0.0761516599635896
973,-0.0302133825861206
974,-0.0100558073198028
975,0.0196153329608699
976,-0.0722341129769833
977,-0.0964384471316773
978,-0.0157650555580582
979,-0.0442154964188442
980,-0.0457630803271166
981,-0.0440843891331237
982,-0.0142627291542459
983,0.0669763200313494
984,0.0208726105526963
985,-0.0188963550878998
986,-0.0235245645808592
987,0.0507940149677168
988,-0.0474125584880574
989,0.00746193371057557
990,0.0135338873652948
991,0.055414045795915
992,0.0208698478392277
993,-0.00614814158226629
994,0.0640043849829649
995,-0.0045953979823627
996,0.0415898083382947
997,-0.0667065953605792
998,-0.0241360773241004
999,-0.0284445271487135
1000,-0.0104023306814399
1001,-0.0234400216382499
1002,-0.0450255081674545
1003,-0.0339687820242553
1004,-0.0977358979530243
1005,-0.013227615229944
1006,0.0142512510722063
1007,-0.0131824933209551
1008,-0.0238905332649458
1009,0.00112756205685869
1010,0.0381550235741702
1011,-0.0789335849497621
1012,-0.0605210759287326
1013,-0.0147886229049394
1014,0.020965047106166
1015,0.00085140467742662
1016,0.0100878026656954
1017,0.0163749963523789
1018,-0.0420582574693557
1019,0.0785341280822081
1020,0.0674963484019748
1021,0.0445647377987641
1022,-0.0432331555352866
1023,-0.011073574020556
1024,0.0214179544023435
1025,0.0172435762439938
1026,0.0273116065403898
1027,0.0544185783415833
1028,0.0682080054171896
1029,0.0457112247041303
1030,0.00297631506585198
1031,0.0957082810664877
1032,0.0407673132250965
1033,-0.0741780373618564
1034,0.080884134683704
1035,-0.0478366617544188
1036,-0.0583679075369224
1037,0.0712309241966121
1038,0.0416239838918147
1039,0.0978745574146965
1040,0.0306860774736633
1041,0.00122164492684471
1042,-0.0132955520430463
1043,-0.0139936357125006
1044,0.0297170057286489
1045,-0.00832323226527948
1046,-0.0697668489795494
1047,-0.0283919575495587
1048,-0.0611779971795022
1049,-0.0938860533559815
1050,-0.105619344806005
1051,-0.0159083993054127
1052,0.030871165980559
1053,-0.0503729244145617
1054,-0.0334046161107651
1055,-0.0536143412005316
1056,-0.0687161863544215
1057,-0.0872881695018174
1058,-0.0497510005024689
1059,-0.0240582646250531
1060,-0.120328835173817
1061,-0.0446318528477505
1062,0.0376577844201886
1063,-0.0133878060208979
1064,-0.0255462528893967
1065,0.0355621963663884
1066,-0.0146870000396731
1067,0.0748909764684988
1068,-0.00697553008670586
1069,-0.056227088325335
1070,-0.0491804914376714
1071,-0.0479239713663531
1072,-0.0392803292003044
1073,-0.011112673863729
1074,0.0169000013943477
1075,-0.0382037858976935
1076,-0.0533173174252128
1077,-0.0263289586890123
1078,0.00917369995887691
1079,-0.0712438260081565
1080,-0.0670112649525125
1081,-0.0243772162110122
1082,-0.0608940187305826
1083,-0.00680642566487833
1084,-0.0418943367292089
1085,0.071677470383027
1086,-0.0185384472163547
1087,0.0392826695591264
1088,0.0112587878382994
1089,-0.027714392021799
1090,-0.0642058018631142
1091,-0.0791296559917807
1092,-0.0602936894550415
1093,-0.00206838208752054
1094,-0.0774335273670918
1095,-0.0624411549770486
1096,-0.102609281384226
1097,0.00801484722472796
1098,-0.0638308616214081
1099,-0.102853654142872
1100,-0.116786209420885
1101,-0.0460211829904673
1102,-0.0699531437899436
1103,0.0629900000766637
1104,0.0156959938500186
1105,-0.00439380273309541
1106,-0.0339495616316999
1107,0.118289825327204
1108,-0.0341047720315466
1109,0.0300273030777691
1110,-0.126932813033358
1111,-0.0723599097084317
1112,-0.0695888612564574
1113,-0.0126951888674715
1114,0.0375000621306563
1115,0.0457966541748605
1116,0.0972031486638223
1117,0.0821811295861628
1118,-0.00532070300731669
1119,0.0257481922149136
1120,-0.0450996802383367
1121,-0.00807234595363505
1122,-0.0634727936440123
1123,0.075715157045232
1124,0.0704860711013888
1125,0.0433584807398249
1126,0.0480002558155498
1127,0.00774590589178843
1128,-0.0637431448124931
1129,0.0993514396692342
1130,-0.0350576452311169
1131,0.110588701670509
1132,0.0777653352668948
1133,-0.00268676521735389
1134,-0.032592270006747
1135,-0.0397125781748554
1136,0.0117543070436717
1137,0.0071125250871044
1138,0.0103626584816704
1139,0.0199393250624203
1140,0.0579658799927756
1141,0.0215614567403657
1142,0.0714724048315454
1143,0.0570768208136488
1144,0.0140845260386213
1145,0.021352015369738
1146,0.025180351511538
1147,-0.0124154201029563
1148,-0.0571541591567657
1149,-0.0751219258221969
1150,-0.136108363868188
1151,-0.158030004602157
1152,-0.153512843076662
1153,-0.0683103605198941
1154,-0.00353785398938429
1155,-0.0129821391914732
1156,0.0530953503354986
1157,-0.0137505717689643
1158,-0.0203425015731284
1159,-0.0527767872647999
1160,0.114594180891425
1161,0.0795924194422741
1162,0.00320709983107126
1163,0.0665559534929104
1164,0.101960445142888
1165,-0.0171943694868128
1166,0.0607151846769801
1167,0.00771168616092582
1168,0.0961397454619506
1169,0.104079460257872
1170,0.0338940862027197
1171,0.0644080986360802
1172,-0.0458412071744341
1173,-0.076826533061851
1174,-0.0804697682726165
1175,-0.0165710809581231
1176,-0.0288570015059121
1177,0.0625330021004929
1178,0.0297834367753707
1179,0.0832132693471003
1180,-0.0214200554741582
1181,-0.0531020976196705
1182,0.0281971340754343
1183,-0.0345615070284441
1184,0.000147492293786543
1185,0.0701919858598995
1186,0.0517185902885653
1187,0.0667967579061631
1188,-0.00188730273207404
1189,-0.0744236417981997
1190,-0.0925388738896855
1191,-0.0483766819921709
1192,0.0102425093937351
1193,-0.060146572453847
1194,0.0214628203757906
1195,-0.0222650853012293
1196,0.113219343099443
1197,0.0226827982072606
1198,0.0302683599022957
1199,0.0157628733090049
1200,0.0179712498105543
1201,0.059601107461241
1202,0.0158112577911575
1203,-0.0243050960653519
1204,-0.0466834472707258
1205,-0.0629225492152494
1206,-0.0667858380342022
1207,-0.0589504978176643
1208,-0.0179991180678437
1209,0.0550772785583239
1210,-0.0297062087592135
1211,0.106329050508961
1212,0.0787778802836404
1213,0.0353459410363782
